match_id,runs_left,balls_left,wickets,target_runs,cur_run_rate,req_run_rate,result,wickets_left,phase,phase_num
1,207,119,10,208,6.0,10.436974789389733,0,0,Powerplay,0
1,207,118,10,208,3.0,10.525423728278367,0,0,Powerplay,0
1,207,117,10,208,2.0,10.615384614840236,0,0,Powerplay,0
1,205,116,10,208,4.5,10.603448275313616,0,0,Powerplay,0
1,201,115,10,208,8.4,10.486956521191985,0,0,Powerplay,0
1,197,114,10,208,11.0,10.368421052085873,0,0,Powerplay,0
1,197,113,10,208,9.428571429,10.460176990595036,0,0,Powerplay,0
1,197,112,10,208,8.25,10.553571428006057,0,0,Powerplay,0
1,196,111,10,208,8.0,10.594594594021913,0,0,Powerplay,0
1,196,110,10,208,7.2,10.69090909032595,0,0,Powerplay,0
1,196,109,10,208,6.545454545,10.788990825094183,0,0,Powerplay,0
1,196,108,10,208,6.0,10.888888888283951,0,0,Powerplay,0
1,196,107,10,208,5.538461538,10.990654204991179,0,0,Powerplay,0
1,192,106,10,208,6.857142857,10.867924527686721,0,0,Powerplay,0
1,191,105,10,208,6.8,10.914285713662041,0,0,Powerplay,0
1,187,104,10,208,7.875,10.788461537839128,0,0,Powerplay,0
1,186,103,10,208,7.764705882,10.834951455679517,0,0,Powerplay,0
1,180,102,10,208,9.333333333,10.58823529349481,0,0,Powerplay,0
1,179,101,10,208,9.157894737,10.633663365704932,0,0,Powerplay,0
1,173,100,10,208,10.5,10.3799999993772,0,0,Powerplay,0
1,171,99,10,208,10.57142857,10.363636363008265,0,0,Powerplay,0
1,170,98,10,208,10.36363636,10.40816326466889,0,0,Powerplay,0
1,170,97,10,208,9.913043478,10.515463916875332,0,0,Powerplay,0
1,169,96,10,208,9.75,10.562499999339844,0,0,Middle,1
1,165,95,10,208,10.32,10.421052630920775,0,0,Middle,1
1,165,95,10,208,10.32,10.421052630920775,0,0,Middle,1
1,165,94,10,208,9.923076923,10.531914892944771,0,0,Middle,1
1,165,93,10,208,9.555555556,10.645161289635796,0,0,Middle,1
1,164,92,10,208,9.428571429,10.6956521732155,0,0,Middle,1
1,164,91,10,208,9.103448276,10.813186812473857,0,0,Middle,1
1,164,90,10,208,8.8,10.933333332604445,0,0,Middle,1
1,160,89,10,208,9.290322581,10.786516853205402,0,0,Middle,1
1,160,89,10,208,9.290322581,10.786516853205402,0,0,Middle,1
1,156,88,10,208,9.75,10.63636363563843,0,0,Middle,1
1,156,87,10,208,9.454545455,10.758620688913199,0,0,Middle,1
1,156,86,9,208,9.176470588,10.883720929473228,0,1,Middle,1
1,154,85,9,208,9.257142857,10.870588234526782,0,1,Middle,1
1,154,84,9,208,9.0,10.999999999214285,0,1,Middle,1
1,154,83,9,208,8.756756757,11.132530119677165,0,1,Middle,1
1,148,82,9,208,9.473684211,10.829268291890541,0,1,Middle,1
1,148,81,8,208,9.230769231,10.962962962150891,0,2,Middle,1
1,148,80,8,208,9.0,11.0999999991675,0,2,Middle,1
1,147,79,8,208,8.926829268,11.164556961177375,0,2,Middle,1
1,147,78,8,208,8.714285714,11.307692306822485,0,2,Middle,1
1,143,77,8,208,9.069767442,11.142857141988868,0,2,Middle,1
1,141,76,8,208,9.136363636,11.131578946489613,0,2,Middle,1
1,140,75,8,208,9.066666667,11.199999999104,0,2,Middle,1
1,139,74,8,208,9.0,11.270270269356464,0,2,Middle,1
1,138,73,8,208,8.936170213,11.3424657524924,0,2,Middle,1
1,134,72,8,208,9.25,11.16666666573611,0,2,Middle,1
1,133,71,8,208,9.183673469,11.239436618768497,0,2,Middle,1
1,132,70,8,208,9.12,11.314285713315918,0,2,Middle,1
1,132,69,8,208,8.941176471,11.478260868567107,0,2,Middle,1
1,131,68,8,208,8.884615385,11.558823528391867,0,2,Middle,1
1,130,67,8,208,8.830188679,11.641791043733571,0,2,Middle,1
1,124,66,8,208,9.333333333,11.272727271702479,0,2,Middle,1
1,123,65,8,208,9.272727273,11.353846152798106,0,2,Middle,1
1,121,65,8,208,9.490909091,11.169230768199762,0,2,Middle,1
1,117,64,8,208,9.75,10.96874999897168,0,2,Middle,1
1,116,63,8,208,9.684210526,11.047619046566894,0,2,Middle,1
1,115,62,8,208,9.620689655,11.129032256987513,0,2,Middle,1
1,115,61,8,208,9.457627119,11.311475408723462,0,2,Middle,1
1,114,60,8,208,9.4,11.39999999886,0,2,Middle,1
1,110,59,8,208,9.639344262,11.186440676828497,0,2,Middle,1
1,109,59,8,208,9.737704918,11.084745761584601,0,2,Middle,1
1,108,58,8,208,9.677419355,11.172413791947681,0,2,Middle,1
1,107,57,8,208,9.619047619,11.263157893551247,0,2,Middle,1
1,106,56,8,208,9.5625,11.35714285592602,0,2,Middle,1
1,102,55,8,208,9.784615385,11.127272726058843,0,2,Middle,1
1,98,54,8,208,10.0,10.888888887679013,0,2,Middle,1
1,97,53,8,208,9.940298507,10.981132074228551,0,2,Middle,1
1,96,53,8,208,10.02985075,10.867924527071555,0,2,Middle,1
1,94,52,8,208,10.05882353,10.846153844902368,0,2,Middle,1
1,93,51,8,208,10.0,10.941176469301038,0,2,Middle,1
1,92,50,7,208,9.942857143,11.0399999986752,0,3,Middle,1
1,91,49,7,208,9.887323944,11.142857141492712,0,3,Middle,1
1,90,48,7,208,9.833333333,11.24999999859375,0,3,Middle,1
1,89,47,7,208,9.780821918,11.361702126209146,0,3,Middle,1
1,87,46,7,208,9.810810811,11.34782608547637,0,3,Middle,1
1,86,45,7,208,9.76,11.466666665137778,0,3,Middle,1
1,82,44,7,208,9.947368421,11.181818180293389,0,3,Middle,1
1,82,43,6,208,9.818181818,11.44186046351974,0,4,Middle,1
1,82,42,6,208,9.692307692,11.714285712612245,0,4,Middle,1
1,82,41,6,208,9.569620253,11.999999998243903,0,4,Middle,1
1,81,40,6,208,9.525,12.149999998177499,0,4,Middle,1
1,80,39,6,208,9.481481481,12.307692305798817,0,4,Middle,1
1,80,38,5,208,9.365853659,12.631578945373962,0,5,Middle,1
1,79,37,5,208,9.325301205,12.81081080873338,0,5,Middle,1
1,78,36,5,208,9.285714286,12.999999997833333,0,5,Death,2
1,77,35,5,208,9.247058824,13.199999997737143,0,5,Death,2
1,76,34,5,208,9.209302326,13.41176470351557,0,5,Death,2
1,76,33,5,208,9.103448276,13.818181815669421,0,5,Death,2
1,76,32,5,208,9.0,14.249999997328125,0,5,Death,2
1,75,31,5,208,8.966292135,14.51612902944849,0,5,Death,2
1,69,30,5,208,9.266666667,13.79999999724,0,5,Death,2
1,69,29,5,208,9.164835165,14.275862066011891,0,5,Death,2
1,63,28,5,208,9.456521739,13.499999997107142,0,5,Death,2
1,62,27,5,208,9.419354839,13.77777777471605,0,5,Death,2
1,62,26,5,208,9.319148936,14.307692304390534,0,5,Death,2
1,58,25,5,208,9.473684211,13.919999996659199,0,5,Death,2
1,57,24,5,208,9.4375,14.2499999964375,0,5,Death,2
1,56,23,5,208,9.402061856,14.608695648362948,0,5,Death,2
1,55,22,5,208,9.367346939,14.999999995909091,0,5,Death,2
1,55,21,5,208,9.272727273,15.714285709795918,0,5,Death,2
1,54,20,5,208,9.24,16.199999995139997,0,5,Death,2
1,54,19,4,208,9.148514851,17.052631573562326,0,6,Death,2
1,54,18,4,208,9.058823529,17.999999994,0,6,Death,2
1,52,17,4,208,9.087378641,18.352941169993077,0,6,Death,2
1,52,16,4,208,9.0,19.4999999926875,0,6,Death,2
1,52,15,3,208,8.914285714,20.79999999168,0,7,Death,2
1,52,14,2,208,8.830188679,22.28571427616326,0,8,Death,2
1,52,13,2,208,8.747663551,23.99999998892308,0,8,Death,2
1,52,12,2,208,8.666666667,25.999999987,0,8,Death,2
1,51,11,2,208,8.642201835,27.818181803008265,0,8,Death,2
1,51,10,2,208,8.563636364,30.599999981639996,0,8,Death,2
1,50,9,2,208,8.540540541,33.33333331111111,0,8,Death,2
1,44,8,2,208,8.785714286,32.99999997525,0,8,Death,2
1,44,7,1,208,8.707964602,37.714285681959176,0,9,Death,2
1,43,6,1,208,8.684210526,42.999999957,0,9,Death,2
1,43,5,1,208,8.608695652,51.599999938079996,0,9,Death,2
1,42,4,1,208,8.586206897,62.999999905500005,0,9,Death,2
1,36,3,1,208,8.820512821,71.999999856,0,9,Death,2
2,158,119,10,158,0.0,7.966386554220183,0,0,Powerplay,0
2,157,118,10,158,3.0,7.983050847051709,0,0,Powerplay,0
2,157,117,10,158,2.0,8.051282050869165,0,0,Powerplay,0
2,156,116,10,158,3.0,8.068965516824019,0,0,Powerplay,0
2,156,115,10,158,2.4,8.139130434357957,0,0,Powerplay,0
2,152,114,10,158,6.0,7.9999999995789475,0,0,Powerplay,0
2,149,113,10,158,7.714285714,7.911504424358681,0,0,Powerplay,0
2,149,113,10,158,7.714285714,7.911504424358681,0,0,Powerplay,0
2,149,112,10,158,6.75,7.9821428567152415,0,0,Powerplay,0
2,148,111,10,158,6.666666667,7.999999999567567,0,0,Powerplay,0
2,147,110,10,158,6.6,8.018181817744463,0,0,Powerplay,0
2,146,109,10,158,6.545454545,8.036697247264035,0,0,Powerplay,0
2,145,108,10,158,6.5,8.055555555108025,0,0,Powerplay,0
2,141,107,10,158,7.846153846,7.90654205563141,0,0,Powerplay,0
2,141,106,10,158,7.285714286,7.981132075019936,0,0,Powerplay,0
2,141,105,10,158,6.8,8.057142856682448,0,0,Powerplay,0
2,141,104,10,158,6.375,8.13461538414608,0,0,Powerplay,0
2,141,103,10,158,6.0,8.213592232531246,0,0,Powerplay,0
2,137,102,10,158,7.0,8.058823528937717,0,0,Powerplay,0
2,136,101,10,158,6.947368421,8.079207920312127,0,0,Powerplay,0
2,132,100,10,158,7.8,7.9199999995248,0,0,Powerplay,0
2,130,99,10,158,8.0,7.878787878310376,0,0,Powerplay,0
2,129,98,10,158,7.909090909,7.897959183189921,0,0,Powerplay,0
2,127,97,10,158,8.086956522,7.855670102606865,0,0,Powerplay,0
2,126,96,10,158,8.0,7.874999999507812,0,0,Middle,1
2,125,95,10,158,7.92,7.8947368416066475,0,0,Middle,1
2,125,94,10,158,7.615384615,7.978723403746039,0,0,Middle,1
2,125,93,10,158,7.333333333,8.064516128511967,0,0,Middle,1
2,125,92,9,158,7.071428571,8.152173912511815,0,1,Middle,1
2,125,91,9,158,6.827586207,8.24175824121483,0,1,Middle,1
2,121,90,9,158,7.4,8.066666666128889,0,1,Middle,1
2,121,89,9,158,7.161290323,8.157303370236585,0,1,Middle,1
2,120,88,9,158,7.125,8.181818181260331,0,1,Middle,1
2,120,87,8,158,6.909090909,8.275862068394767,0,2,Middle,1
2,117,86,8,158,7.235294118,8.16279069710492,0,2,Middle,1
2,116,85,8,158,7.2,8.188235293539654,0,2,Middle,1
2,115,84,8,158,7.166666667,8.21428571369898,0,2,Middle,1
2,114,83,8,158,7.135135135,8.240963854825955,0,2,Middle,1
2,113,82,8,158,7.105263158,8.268292682321832,0,2,Middle,1
2,113,81,8,158,6.923076923,8.370370369750344,0,2,Middle,1
2,112,80,8,158,6.9,8.39999999937,0,2,Middle,1
2,106,79,8,158,7.609756098,8.050632910780966,0,2,Middle,1
2,105,78,8,158,7.571428571,8.076923076301775,0,2,Middle,1
2,104,77,8,158,7.534883721,8.103896103264631,0,2,Middle,1
2,103,76,8,158,7.5,8.131578946726455,0,2,Middle,1
2,103,75,7,158,7.333333333,8.2399999993408,0,3,Middle,1
2,102,74,7,158,7.304347826,8.270270269599708,0,3,Middle,1
2,96,73,7,158,7.914893617,7.890410958255583,0,3,Middle,1
2,95,72,7,158,7.875,7.916666666006944,0,3,Middle,1
2,94,71,7,158,7.836734694,7.94366197115969,0,3,Middle,1
2,93,70,7,158,7.8,7.9714285707453065,0,3,Middle,1
2,93,71,7,158,7.959183673,7.85915492891331,0,3,Middle,1
2,92,70,7,158,7.92,7.885714285038368,0,3,Middle,1
2,91,69,7,158,7.882352941,7.913043477572779,0,3,Middle,1
2,89,68,7,158,7.961538462,7.852941175777681,0,3,Middle,1
2,89,67,7,158,7.811320755,7.970149253017599,0,3,Middle,1
2,88,66,7,158,7.777777778,7.9999999992727275,0,3,Middle,1
2,87,65,7,158,7.745454545,8.030769230027929,0,3,Middle,1
2,86,64,7,158,7.714285714,8.06249999924414,0,3,Middle,1
2,86,63,7,158,7.578947368,8.190476189696145,0,3,Middle,1
2,82,62,7,158,7.862068966,7.935483870199791,0,3,Middle,1
2,80,61,7,158,7.93220339,7.868852458242408,0,3,Middle,1
2,79,60,7,158,7.9,7.89999999921,0,3,Middle,1
2,79,59,7,158,7.770491803,8.033898304267739,0,3,Middle,1
2,78,58,7,158,7.741935484,8.06896551640666,0,3,Middle,1
2,74,57,7,158,8.0,7.7894736833905815,0,3,Middle,1
2,74,56,7,158,7.875,7.928571427721939,0,3,Middle,1
2,74,55,6,158,7.753846154,8.072727271846611,0,4,Middle,1
2,73,54,6,158,7.727272727,8.111111110209876,0,4,Middle,1
2,72,53,6,158,7.701492537,8.150943395303667,0,4,Middle,1
2,72,52,6,158,7.588235294,8.307692306733728,0,4,Middle,1
2,66,51,6,158,8.0,7.764705881439446,0,4,Middle,1
2,66,50,6,158,7.885714286,7.919999999049599,0,4,Middle,1
2,65,49,6,158,7.85915493,7.959183672494794,0,4,Middle,1
2,64,48,6,158,7.833333333,7.999999999,0,4,Middle,1
2,63,47,6,158,7.808219178,8.042553190462653,0,4,Middle,1
2,59,46,6,158,8.027027027,7.695652172909262,0,4,Middle,1
2,53,45,6,158,8.4,7.066666665724444,0,4,Middle,1
2,53,44,6,158,8.289473684,7.2272727262871905,0,4,Middle,1
2,52,43,6,158,8.25974026,7.255813952475933,0,4,Middle,1
2,51,42,6,158,8.230769231,7.285714284673469,0,4,Middle,1
2,51,41,5,158,8.126582278,7.463414633054135,0,5,Middle,1
2,49,41,5,158,8.278481013,7.170731706267698,0,5,Middle,1
2,48,40,5,158,8.25,7.199999998919999,0,5,Middle,1
2,48,39,5,158,8.148148148,7.38461538347929,0,5,Middle,1
2,48,38,5,158,8.048780488,7.578947367224377,0,5,Middle,1
2,47,37,5,158,8.024096386,7.621621620385683,0,5,Middle,1
2,46,36,5,158,8.0,7.666666665388889,0,5,Death,2
2,46,35,5,158,7.905882353,7.885714284362449,0,5,Death,2
2,46,34,5,158,7.813953488,8.117647057391004,0,5,Death,2
2,45,33,5,158,7.793103448,8.181818180330579,0,5,Death,2
2,45,32,5,158,7.704545455,8.43749999841797,0,5,Death,2
2,45,31,4,158,7.617977528,8.709677417669093,0,6,Death,2
2,45,30,4,158,7.533333333,8.9999999982,0,6,Death,2
2,41,29,4,158,7.714285714,8.482758618934602,0,6,Death,2
2,40,28,4,158,7.695652174,8.571428569591836,0,6,Death,2
2,39,27,4,158,7.677419355,8.66666666474074,0,6,Death,2
2,38,26,4,158,7.659574468,8.769230767207102,0,6,Death,2
2,38,25,4,158,7.578947368,9.119999997811199,0,6,Death,2
2,37,24,4,158,7.5625,9.2499999976875,0,6,Death,2
2,33,23,4,158,7.731958763,8.608695649928165,0,6,Death,2
2,33,22,3,158,7.653061224,8.999999997545455,0,7,Death,2
2,33,21,3,158,7.575757576,9.42857142587755,0,7,Death,2
2,33,20,3,158,7.5,9.89999999703,0,7,Death,2
2,32,19,3,158,7.485148515,10.105263154703602,0,7,Death,2
2,32,18,3,158,7.411764706,10.66666666311111,0,7,Death,2
2,30,17,3,158,7.45631068,10.588235290380622,0,7,Death,2
2,29,16,3,158,7.442307692,10.874999995921875,0,7,Death,2
2,28,15,3,158,7.428571429,11.199999995519999,0,7,Death,2
2,28,14,3,158,7.358490566,11.999999994857141,0,7,Death,2
2,27,13,3,158,7.345794393,12.461538455786982,0,7,Death,2
2,21,12,3,158,7.611111111,10.49999999475,0,7,Death,2
2,21,11,3,158,7.541284404,11.454545448297521,0,7,Death,2
2,20,10,3,158,7.527272727,11.9999999928,0,7,Death,2
2,19,9,3,158,7.513513514,12.666666658222221,0,7,Death,2
2,19,8,3,158,7.446428571,14.2499999893125,0,7,Death,2
2,19,7,3,158,7.380530973,16.2857142717551,0,7,Death,2
2,19,6,3,158,7.315789474,18.999999981,0,7,Death,2
2,19,5,2,158,7.252173913,22.79999997264,0,8,Death,2
2,19,4,2,158,7.189655172,28.499999957250004,0,8,Death,2
2,19,3,1,158,7.128205128,37.999999924,0,9,Death,2
2,18,2,1,158,7.118644068,53.999999838,0,9,Death,2
3,179,119,10,179,0.0,9.02521008357856,1,0,Powerplay,0
3,179,118,10,179,0.0,9.10169491479144,1,0,Powerplay,0
3,175,117,10,179,8.0,8.97435897389875,1,0,Powerplay,0
3,175,116,10,179,6.0,9.051724137462843,1,0,Powerplay,0
3,174,115,10,179,6.0,9.078260869091569,1,0,Powerplay,0
3,170,114,10,179,9.0,8.947368420581718,1,0,Powerplay,0
3,169,113,10,179,8.571428571,8.973451326957163,1,0,Powerplay,0
3,169,112,10,179,7.5,9.053571428086416,1,0,Powerplay,0
3,167,111,10,179,8.0,9.027027026539079,1,0,Powerplay,0
3,166,110,10,179,7.8,9.05454545405157,1,0,Powerplay,0
3,165,109,10,179,7.636363636,9.082568806839491,1,0,Powerplay,0
3,165,108,10,179,7.0,9.166666666157408,1,0,Powerplay,0
3,164,107,10,179,6.923076923,9.196261681727313,1,0,Powerplay,0
3,164,106,10,179,6.428571429,9.283018867399074,1,0,Powerplay,0
3,163,107,10,179,7.384615385,9.140186915375317,1,0,Powerplay,0
3,163,106,10,179,6.857142857,9.226415093817373,1,0,Powerplay,0
3,162,105,10,179,6.8,9.257142856613877,1,0,Powerplay,0
3,160,104,10,179,7.125,9.230769230236687,1,0,Powerplay,0
3,160,103,10,179,6.705882353,9.320388348971628,1,0,Powerplay,0
3,156,102,10,179,7.666666667,9.176470587695501,1,0,Powerplay,0
3,154,101,10,179,7.894736842,9.148514850941673,1,0,Powerplay,0
3,153,101,10,179,8.210526316,9.089108910351143,1,0,Powerplay,0
3,152,100,10,179,8.1,9.1199999994528,1,0,Powerplay,0
3,151,99,10,179,8.0,9.151515150960515,1,0,Powerplay,0
3,151,98,10,179,7.636363636,9.24489795861766,1,0,Powerplay,0
3,151,97,10,179,7.304347826,9.340206184989265,1,0,Powerplay,0
3,150,96,10,179,7.25,9.374999999414062,1,0,Middle,1
3,144,95,10,179,8.4,9.094736841530858,1,0,Middle,1
3,142,94,10,179,8.538461538,9.0638297866555,1,0,Middle,1
3,138,95,10,179,9.84,8.71578947313374,1,0,Middle,1
3,136,94,10,179,9.923076923,8.680851063275691,1,0,Middle,1
3,136,93,10,179,9.555555556,8.77419354782102,1,0,Middle,1
3,136,92,10,179,9.214285714,8.869565216812854,1,0,Middle,1
3,135,91,10,179,9.103448276,8.901098900512016,1,0,Middle,1
3,135,90,10,179,8.8,8.9999999994,1,0,Middle,1
3,135,89,10,179,8.516129032,9.101123594892059,1,0,Middle,1
3,134,88,10,179,8.4375,9.136363635740702,1,0,Middle,1
3,133,87,10,179,8.363636364,9.172413792470868,1,0,Middle,1
3,133,86,10,179,8.117647059,9.279069766794484,1,0,Middle,1
3,132,85,10,179,8.057142857,9.317647058165813,1,0,Middle,1
3,131,84,10,179,8.0,9.35714285647449,1,0,Middle,1
3,130,83,10,179,7.945945946,9.397590360766438,1,0,Middle,1
3,128,83,10,179,8.27027027,9.253012047523878,1,0,Middle,1
3,128,82,10,179,8.052631579,9.365853657851279,1,0,Middle,1
3,128,81,10,179,7.846153846,9.48148148077915,1,0,Middle,1
3,122,80,10,179,8.55,9.14999999931375,1,0,Middle,1
3,121,79,10,179,8.487804878,9.189873417023554,1,0,Middle,1
3,121,78,10,179,8.285714286,9.307692306976332,1,0,Middle,1
3,120,77,10,179,8.23255814,9.350649349920728,1,0,Middle,1
3,114,76,10,179,8.863636364,8.999999999289473,1,0,Middle,1
3,114,75,9,179,8.666666667,9.1199999992704,1,1,Middle,1
3,110,74,9,179,9.0,8.918918918195763,1,1,Middle,1
3,109,73,9,179,8.936170213,8.958904108852693,1,1,Middle,1
3,108,72,9,179,8.875,8.99999999925,1,1,Middle,1
3,108,71,9,179,8.693877551,9.126760562609006,1,1,Middle,1
3,108,70,9,179,8.52,9.257142856349388,1,1,Middle,1
3,108,69,8,179,8.352941176,9.391304347009452,1,2,Middle,1
3,108,68,8,179,8.192307692,9.52941176386505,1,2,Middle,1
3,107,67,8,179,8.150943396,9.582089551380708,1,2,Middle,1
3,107,66,8,179,8.0,9.72727272638843,1,2,Middle,1
3,107,65,8,179,7.854545455,9.87692307601136,1,2,Middle,1
3,107,64,8,179,7.714285714,10.03124999905957,1,2,Middle,1
3,106,63,8,179,7.684210526,10.095238094276644,1,2,Middle,1
3,105,62,8,179,7.655172414,10.161290321597294,1,2,Middle,1
3,105,61,7,179,7.525423729,10.327868851443162,1,3,Middle,1
3,105,60,7,179,7.4,10.49999999895,1,3,Middle,1
3,105,59,7,179,7.278688525,10.67796610060902,1,3,Middle,1
3,105,58,7,179,7.161290323,10.862068964393579,1,3,Middle,1
3,104,57,7,179,7.142857143,10.947368419900277,1,3,Middle,1
3,104,56,7,179,7.03125,11.142857141663265,1,3,Middle,1
3,100,55,7,179,7.292307692,10.909090907900827,1,3,Middle,1
3,96,54,7,179,7.545454545,10.66666666548148,1,3,Middle,1
3,96,53,7,179,7.432835821,10.867924527071555,1,3,Middle,1
3,95,52,7,179,7.411764706,10.961538460273669,1,3,Middle,1
3,92,51,7,179,7.565217391,10.82352941049135,1,3,Middle,1
3,92,50,7,179,7.457142857,11.0399999986752,1,3,Middle,1
3,88,49,7,179,7.690140845,10.775510202762183,1,3,Middle,1
3,82,48,7,179,8.083333333,10.24999999871875,1,3,Middle,1
3,82,47,6,179,7.97260274,10.468085105046628,1,4,Middle,1
3,82,46,6,179,7.864864865,10.695652172517958,1,4,Middle,1
3,80,45,6,179,7.92,10.666666665244444,1,4,Middle,1
3,74,44,6,179,8.289473684,10.090909089533058,1,4,Middle,1
3,74,43,6,179,8.181818182,10.325581393908058,1,4,Middle,1
3,74,42,6,179,8.076923077,10.571428569918368,1,4,Middle,1
3,73,41,6,179,8.050632911,10.682926827704938,1,4,Middle,1
3,73,40,6,179,7.95,10.9499999983575,1,4,Middle,1
3,73,39,6,179,7.851851852,11.23076922904142,1,4,Middle,1
3,73,38,6,179,7.756097561,11.52631578765374,1,4,Middle,1
3,71,37,6,179,7.807228916,11.513513511646456,1,4,Middle,1
3,71,36,6,179,7.714285714,11.83333333136111,1,4,Death,2
3,70,35,6,179,7.694117647,11.999999997942858,1,4,Death,2
3,66,34,6,179,7.88372093,11.647058821474047,1,4,Death,2
3,65,33,6,179,7.862068966,11.818181816033057,1,4,Death,2
3,65,32,6,179,7.772727273,12.187499997714845,1,4,Death,2
3,64,31,6,179,7.752808989,12.387096771796045,1,4,Death,2
3,64,30,6,179,7.666666667,12.79999999744,1,4,Death,2
3,63,29,6,179,7.648351648,13.0344827559239,1,4,Death,2
3,62,28,6,179,7.630434783,13.285714282867346,1,4,Death,2
3,61,27,6,179,7.612903226,13.55555555254321,1,4,Death,2
3,61,26,6,179,7.531914894,14.076923073674557,1,4,Death,2
3,60,25,6,179,7.515789474,14.399999996543999,1,4,Death,2
3,60,24,6,179,7.4375,14.99999999625,1,4,Death,2
3,60,23,5,179,7.360824742,15.652173908960302,1,5,Death,2
3,59,22,5,179,7.346938776,16.09090908652066,1,5,Death,2
3,58,21,5,179,7.333333333,16.57142856669388,1,5,Death,2
3,54,20,5,179,7.5,16.199999995139997,1,5,Death,2
3,53,19,5,179,7.485148515,16.73684209997784,1,5,Death,2
3,49,18,5,179,7.647058824,16.333333327888887,1,5,Death,2
3,48,17,5,179,7.631067961,16.941176464608994,1,5,Death,2
3,47,16,5,179,7.615384615,17.624999993390624,1,5,Death,2
3,43,15,5,179,7.771428571,17.19999999312,1,5,Death,2
3,37,14,5,179,8.037735849,15.857142850346937,1,5,Death,2
3,36,13,5,179,8.018691589,16.615384607715978,1,5,Death,2
3,30,12,5,179,8.277777778,14.9999999925,1,5,Death,2
3,24,11,5,179,8.532110092,13.090909083768596,1,5,Death,2
3,20,10,5,179,8.672727273,11.9999999928,1,5,Death,2
3,19,9,5,179,8.648648649,12.666666658222221,1,5,Death,2
3,19,8,4,179,8.571428571,14.2499999893125,1,6,Death,2
3,18,7,4,179,8.548672566,15.428571415346937,1,6,Death,2
3,12,6,4,179,8.789473684,11.999999987999999,1,6,Death,2
3,11,5,4,179,8.765217391,13.19999998416,1,6,Death,2
3,9,5,4,179,8.869565217,10.79999998704,1,6,Death,2
3,5,4,4,179,9.0,7.499999988750001,1,6,Death,2
3,5,3,4,179,8.923076923,9.99999998,1,6,Death,2
3,3,2,4,179,8.949152542,8.999999973,1,6,Death,2
3,0,1,4,179,9.075630252,0.0,1,6,Death,2
4,149,119,10,149,0.0,7.51260504163802,1,0,Powerplay,0
4,148,118,10,149,3.0,7.52542372843091,1,0,Powerplay,0
4,144,117,10,149,10.0,7.384615384236686,1,0,Powerplay,0
4,144,116,10,149,7.5,7.44827586168371,1,0,Powerplay,0
4,143,115,10,149,7.2,7.460869564828128,1,0,Powerplay,0
4,143,114,10,149,6.0,7.526315789077563,1,0,Powerplay,0
4,141,113,10,149,6.857142857,7.486725663319289,1,0,Powerplay,0
4,137,112,10,149,9.0,7.339285713892537,1,0,Powerplay,0
4,136,111,10,149,8.666666667,7.351351350953981,1,0,Powerplay,0
4,136,110,10,149,7.8,7.4181818177771905,1,0,Powerplay,0
4,135,109,10,149,7.636363636,7.431192660141401,1,0,Powerplay,0
4,135,108,10,149,7.0,7.499999999583333,1,0,Powerplay,0
4,134,107,10,149,6.923076923,7.514018691167439,1,0,Powerplay,0
4,133,106,10,149,6.857142857,7.528301886366322,1,0,Powerplay,0
4,132,105,10,149,6.8,7.542857142426122,1,0,Powerplay,0
4,126,104,10,149,8.625,7.269230768811391,1,0,Powerplay,0
4,125,103,10,149,8.470588235,7.281553397634084,1,0,Powerplay,0
4,124,102,10,149,8.333333333,7.294117646629758,1,0,Powerplay,0
4,123,101,10,149,8.210526316,7.306930692635232,1,0,Powerplay,0
4,119,101,10,149,9.473684211,7.069306930273111,1,0,Powerplay,0
4,115,100,10,149,10.2,6.899999999585999,1,0,Powerplay,0
4,112,99,10,149,10.57142857,6.787878787467402,1,0,Powerplay,0
4,111,98,10,149,10.36363636,6.795918366930863,1,0,Powerplay,0
4,107,97,10,149,10.95652174,6.618556700621532,1,0,Powerplay,0
4,106,96,10,149,10.75,6.624999999585937,1,0,Middle,1
4,106,95,10,149,10.32,6.694736841682437,1,0,Middle,1
4,105,94,10,149,10.15384615,6.702127659146673,1,0,Middle,1
4,101,93,10,149,10.66666667,6.516129031837669,1,0,Middle,1
4,101,92,10,149,10.28571429,6.5869565213095465,1,0,Middle,1
4,100,91,10,149,10.13793103,6.5934065929718635,1,0,Middle,1
4,99,90,10,149,10.0,6.59999999956,1,0,Middle,1
4,98,89,10,149,9.870967742,6.60674157258831,1,0,Middle,1
4,92,88,10,149,10.6875,6.272727272299587,1,0,Middle,1
4,91,87,10,149,10.54545455,6.2758620685327,1,0,Middle,1
4,87,86,10,149,10.94117647,6.069767441436992,1,0,Middle,1
4,87,85,10,149,10.62857143,6.141176470154741,1,0,Middle,1
4,87,84,9,149,10.33333333,6.214285713841837,1,1,Middle,1
4,85,83,9,149,10.37837838,6.144578312808825,1,1,Middle,1
4,85,82,9,149,10.10526316,6.219512194666865,1,1,Middle,1
4,85,81,9,149,9.846153846,6.296296295829904,1,1,Middle,1
4,84,80,9,149,9.75,6.2999999995275,1,1,Middle,1
4,83,79,9,149,9.658536585,6.303797467875661,1,1,Middle,1
4,82,78,9,149,9.571428571,6.307692307207101,1,1,Middle,1
4,81,77,9,149,9.488372093,6.311688311196492,1,1,Middle,1
4,81,76,9,149,9.272727273,6.394736841600416,1,1,Middle,1
